epoch 5, minibatch 10/122, test error of best model 49.900000 %
epoch 610, minibatch 45/122, test error of best model 62.733333 %
epoch 615, minibatch 71/122, test error of best model 82.700000 %
epoch 620, minibatch 22/122, test error of best model 84.066667 %
epoch 625, minibatch 67/122, test error of best model 81.633333 %
epoch 630, minibatch 110/122, test error of best model 79.166667 %
epoch 635, minibatch 79/122, test error of best model 84.400000 %
epoch 640, minibatch 33/122, test error of best model 81.166667 %
epoch 645, minibatch 62/122, test error of best model 79.700000 %
epoch 650, minibatch 114/122, test error of best model 85.600000 %
epoch 655, minibatch 105/122, test error of best model 81.400000 %
epoch 660, minibatch 36/122, test error of best model 79.233333 %
epoch 665, minibatch 117/122, test error of best model 79.966667 %
epoch 670, minibatch 9/122, test error of best model 85.900000 %
epoch 675, minibatch 52/122, test error of best model 83.266667 %
epoch 680, minibatch 15/122, test error of best model 83.033333 %
epoch 685, minibatch 43/122, test error of best model 84.533333 %
epoch 690, minibatch 93/122, test error of best model 55.233333 %
epoch 695, minibatch 109/122, test error of best model 83.333333 %
epoch 700, minibatch 25/122, test error of best model 72.300000 %
epoch 705, minibatch 74/122, test error of best model 84.600000 %
epoch 710, minibatch 60/122, test error of best model 84.233333 %
epoch 715, minibatch 25/122, test error of best model 83.100000 %
epoch 720, minibatch 70/122, test error of best model 82.800000 %
epoch 725, minibatch 10/122, test error of best model 85.466667 %
epoch 730, minibatch 55/122, test error of best model 85.033333 %
epoch 735, minibatch 11/122, test error of best model 66.400000 %
epoch 740, minibatch 77/122, test error of best model 84.233333 %
epoch 745, minibatch 4/122, test error of best model 83.766667 %
epoch 750, minibatch 35/122, test error of best model 82.366667 %
epoch 755, minibatch 22/122, test error of best model 83.700000 %
epoch 760, minibatch 109/122, test error of best model 85.133333 %
epoch 765, minibatch 43/122, test error of best model 79.533333 %
epoch 770, minibatch 28/122, test error of best model 83.366667 %
epoch 775, minibatch 14/122, test error of best model 78.766667 %
epoch 780, minibatch 62/122, test error of best model 66.866667 %
epoch 785, minibatch 7/122, test error of best model 82.633333 %
epoch 790, minibatch 52/122, test error of best model 84.100000 %
epoch 795, minibatch 55/122, test error of best model 78.000000 %
epoch 800, minibatch 117/122, test error of best model 80.600000 %
epoch 805, minibatch 97/122, test error of best model 85.000000 %
epoch 810, minibatch 40/122, test error of best model 67.233333 %
epoch 815, minibatch 119/122, test error of best model 50.566667 %
epoch 820, minibatch 5/122, test error of best model 84.733333 %
epoch 825, minibatch 16/122, test error of best model 84.166667 %
epoch 830, minibatch 104/122, test error of best model 84.733333 %
epoch 835, minibatch 59/122, test error of best model 60.566667 %
epoch 840, minibatch 116/122, test error of best model 85.533333 %
epoch 845, minibatch 20/122, test error of best model 81.600000 %
epoch 850, minibatch 65/122, test error of best model 48.166667 %
epoch 855, minibatch 40/122, test error of best model 64.566667 %
epoch 860, minibatch 65/122, test error of best model 70.566667 %
epoch 865, minibatch 16/122, test error of best model 77.366667 %
epoch 870, minibatch 22/122, test error of best model 85.200000 %
epoch 875, minibatch 15/122, test error of best model 81.866667 %
epoch 880, minibatch 118/122, test error of best model 85.066667 %
epoch 885, minibatch 8/122, test error of best model 66.666667 %
epoch 890, minibatch 117/122, test error of best model 84.300000 %
epoch 895, minibatch 104/122, test error of best model 81.833333 %
epoch 900, minibatch 59/122, test error of best model 81.266667 %
epoch 905, minibatch 3/122, test error of best model 83.366667 %
epoch 910, minibatch 24/122, test error of best model 78.966667 %
epoch 915, minibatch 63/122, test error of best model 81.566667 %
epoch 920, minibatch 5/122, test error of best model 80.000000 %
epoch 925, minibatch 11/122, test error of best model 70.133333 %
epoch 930, minibatch 116/122, test error of best model 82.300000 %
epoch 935, minibatch 53/122, test error of best model 83.966667 %
epoch 940, minibatch 64/122, test error of best model 82.833333 %
epoch 945, minibatch 110/122, test error of best model 71.300000 %
epoch 950, minibatch 120/122, test error of best model 76.866667 %
epoch 955, minibatch 19/122, test error of best model 83.500000 %
epoch 960, minibatch 97/122, test error of best model 85.766667 %
epoch 965, minibatch 115/122, test error of best model 80.433333 %
epoch 970, minibatch 15/122, test error of best model 73.900000 %
epoch 975, minibatch 61/122, test error of best model 85.766667 %
epoch 980, minibatch 71/122, test error of best model 80.800000 %
epoch 985, minibatch 77/122, test error of best model 83.633333 %
epoch 990, minibatch 118/122, test error of best model 81.766667 %
epoch 995, minibatch 1/122, test error of best model 81.300000 %
epoch 1000, minibatch 26/122, test error of best model 85.866667 %
